study_accession,sample_accession,secondary_sample_accession,experiment_accession,run_accession,tax_id,scientific_name,instrument_model,library_layout,fastq_ftp,fastq_galaxy,submitted_ftp,submitted_galaxy,sra_ftp,sra_galaxy,cram_index_ftp,cram_index_galaxy
PRJEB1786,SAMEA1906485,ERS235505,ERX234729,ERR260141,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260141/ERR260141_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_347_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_347_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_347_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_347_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260141,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260141,,
PRJEB1786,SAMEA1906416,ERS235506,ERX234730,ERR260142,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260142/ERR260142_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_349_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_349_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_349_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_349_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260142,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260142,,
PRJEB1786,SAMEA1906434,ERS235507,ERX234731,ERR260143,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260143/ERR260143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260143/ERR260143_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260143/ERR260143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260143/ERR260143_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_350_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_350_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_350_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_350_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260143,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260143,,
PRJEB1786,SAMEA1906558,ERS235508,ERX234732,ERR260144,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260144/ERR260144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260144/ERR260144_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260144/ERR260144_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260144/ERR260144_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_353_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_353_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_353_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_353_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260144,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260144,,
PRJEB1786,SAMEA1906582,ERS235509,ERX234733,ERR260145,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260145/ERR260145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260145/ERR260145_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260145/ERR260145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260145/ERR260145_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_354_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_354_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_354_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_354_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260145,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260145,,
PRJEB1786,SAMEA1906496,ERS235510,ERX234734,ERR260146,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260146/ERR260146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260146/ERR260146_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260146/ERR260146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260146/ERR260146_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_356_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_356_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_356_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_356_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260146,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260146,,
PRJEB1786,SAMEA1906490,ERS235511,ERX234735,ERR260147,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260147/ERR260147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260147/ERR260147_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260147/ERR260147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260147/ERR260147_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_365_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_365_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_365_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_365_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260147,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260147,,
PRJEB1786,SAMEA1906457,ERS235512,ERX234736,ERR260148,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260148/ERR260148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260148/ERR260148_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260148/ERR260148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260148/ERR260148_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_367_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_367_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_367_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_367_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260148,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260148,,
PRJEB1786,SAMEA1906437,ERS235513,ERX234737,ERR260149,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260149/ERR260149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260149/ERR260149_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260149/ERR260149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260149/ERR260149_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_370_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_370_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_370_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_370_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260149,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260149,,
PRJEB1786,SAMEA1906419,ERS235514,ERX234738,ERR260150,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260150/ERR260150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260150/ERR260150_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260150/ERR260150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260150/ERR260150_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_372_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_372_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_372_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_372_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260150,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260150,,
PRJEB1786,SAMEA1906571,ERS235515,ERX234739,ERR260151,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260151/ERR260151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260151/ERR260151_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260151/ERR260151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260151/ERR260151_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_378_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_378_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_378_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_378_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260151,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260151,,
PRJEB1786,SAMEA1906580,ERS235516,ERX234740,ERR260152,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260152/ERR260152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260152/ERR260152_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260152/ERR260152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260152/ERR260152_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_380_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_380_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_380_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_380_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260152,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260152,,
PRJEB1786,SAMEA1906560,ERS235517,ERX234741,ERR260153,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260153/ERR260153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260153/ERR260153_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260153/ERR260153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260153/ERR260153_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_381_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_381_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_381_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_381_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260153,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260153,,
PRJEB1786,SAMEA1906541,ERS235518,ERX234742,ERR260154,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260154/ERR260154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260154/ERR260154_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260154/ERR260154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260154/ERR260154_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_384_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_384_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_384_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_384_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260154,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260154,,
PRJEB1786,SAMEA1906505,ERS235519,ERX234743,ERR260155,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260155/ERR260155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260155/ERR260155_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260155/ERR260155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260155/ERR260155_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_389_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_389_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_389_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_389_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260155,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260155,,
PRJEB1786,SAMEA1906518,ERS235520,ERX234744,ERR260156,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260156/ERR260156_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_393_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_393_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_393_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_393_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260156,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260156,,
PRJEB1786,SAMEA1906578,ERS235521,ERX234745,ERR260157,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260157/ERR260157_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_395_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_395_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_395_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_395_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260157,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260157,,
PRJEB1786,SAMEA1906561,ERS235522,ERX234746,ERR260158,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260158/ERR260158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260158/ERR260158_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260158/ERR260158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260158/ERR260158_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_397_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_397_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_397_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_397_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260158,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260158,,
PRJEB1786,SAMEA1906435,ERS235523,ERX234747,ERR260159,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260159/ERR260159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260159/ERR260159_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260159/ERR260159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260159/ERR260159_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_398_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_398_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_398_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_398_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260159,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260159,,
PRJEB1786,SAMEA1906423,ERS235524,ERX234748,ERR260160,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260160/ERR260160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260160/ERR260160_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260160/ERR260160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260160/ERR260160_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_420_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_420_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_420_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_420_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260160,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260160,,
PRJEB1786,SAMEA1906482,ERS235525,ERX234749,ERR260161,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260161/ERR260161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260161/ERR260161_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260161/ERR260161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260161/ERR260161_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_421_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_421_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_421_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_421_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260161,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260161,,
PRJEB1786,SAMEA1906450,ERS235526,ERX234750,ERR260162,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260162/ERR260162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260162/ERR260162_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260162/ERR260162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260162/ERR260162_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_422_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_422_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_422_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_422_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260162,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260162,,
PRJEB1786,SAMEA1906470,ERS235527,ERX234751,ERR260163,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260163/ERR260163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260163/ERR260163_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260163/ERR260163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260163/ERR260163_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_424_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_424_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_424_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_424_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260163,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260163,,
PRJEB1786,SAMEA1906537,ERS235528,ERX234752,ERR260164,9606,Homo sapiens,Illumina HiSeq 2000,PAIRED,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260164/ERR260164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260164/ERR260164_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260164/ERR260164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/ERR260164/ERR260164_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_432_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_432_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_432_1_sequence.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA206/ERA206883/fastq/NG-5636_432_2_sequence.fastq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260164,ftp.sra.ebi.ac.uk/vol1/err/ERR260/ERR260164,,
